"draw","source","richness","abundance","even","hill1","hill2"
439,"feasible",5,50,0.5464,2.94560287444577,2.20458553791887
440,"feasible",5,50,0.7488,4.27369086474488,3.98089171974522
441,"feasible",5,50,0.604,3.28649170444354,2.52525252525253
442,"feasible",5,50,0.7216,4.0272648095746,3.5919540229885
443,"feasible",5,50,0.6456,3.42418001420376,2.8216704288939
444,"feasible",5,50,0.5648,3.07924275529948,2.29779411764706
445,"feasible",5,50,0.6624,3.7048934088375,2.96208530805687
446,"feasible",5,50,0.772,4.58476404154006,4.3859649122807
447,"feasible",5,50,0.5576,3.15900576691888,2.26039783001808
448,"feasible",5,50,0.7872,4.8433704294228,4.69924812030075
449,"feasible",5,50,0.6632,3.6802754995443,2.96912114014252
450,"feasible",5,50,0.768,4.47625488842023,4.31034482758621
451,"feasible",5,50,0.6672,3.49148668861036,3.00480769230769
452,"feasible",5,50,0.5568,2.94054133638153,2.25631768953069
453,"feasible",5,50,0.6928,3.86416240525654,3.25520833333333
454,"feasible",5,50,0.7376,4.11073354960187,3.8109756097561
455,"feasible",5,50,0.5616,2.96624607823109,2.28102189781022
456,"feasible",5,50,0.6792,3.63398315905533,3.11720698254364
457,"feasible",5,50,0.6848,3.70304107878099,3.17258883248731
458,"feasible",5,50,0.7464,4.39609646876526,3.94321766561514
459,"feasible",5,50,0.7472,4.28085761733715,3.95569620253165
460,"feasible",5,50,0.6736,3.5640664929077,3.06372549019608
461,"feasible",5,50,0.7552,4.42697199422098,4.08496732026144
462,"feasible",5,50,0.7208,4.15998274796171,3.58166189111748
463,"feasible",5,50,0.7064,3.89036729540266,3.40599455040872
464,"feasible",5,50,0.736,4.27313843556638,3.78787878787879
465,"feasible",5,50,0.648,3.34082233678914,2.84090909090909
466,"feasible",5,50,0.6832,3.68385957155075,3.15656565656566
467,"feasible",5,50,0.7912,4.87950282494923,4.78927203065134
468,"feasible",5,50,0.7392,4.33525908199173,3.83435582822086
469,"feasible",5,50,0.6344,3.31666956439555,2.73522975929978
470,"feasible",5,50,0.6424,3.55399834625796,2.79642058165548
471,"feasible",5,50,0.7496,4.43164650423821,3.99361022364217
472,"feasible",5,50,0.7464,4.37888764439782,3.94321766561514
473,"feasible",5,50,0.6824,3.72672036450258,3.14861460957179
474,"feasible",5,50,0.5952,2.98649754496941,2.4703557312253
475,"feasible",5,50,0.6224,3.1312473121845,2.64830508474576
476,"feasible",5,50,0.6624,3.47284546213041,2.96208530805687
477,"feasible",5,50,0.7824,4.78671730789529,4.59558823529412
478,"feasible",5,50,0.3768,2.24863523179704,1.60462130937099
479,"feasible",5,50,0.7704,4.60200259035721,4.35540069686411
480,"feasible",5,50,0.7336,4.17116708882306,3.75375375375375
481,"feasible",5,50,0.5584,2.99173838095607,2.26449275362319
482,"feasible",5,50,0.7304,4.15187780583646,3.70919881305638
483,"feasible",5,50,0.7472,4.35253205574506,3.95569620253165
484,"feasible",5,50,0.7272,4.30332380166891,3.66568914956012
485,"feasible",5,50,0.7424,4.13130578442152,3.88198757763975
486,"feasible",5,50,0.7784,4.75361668351152,4.51263537906137
487,"feasible",5,50,0.5616,2.83906267092573,2.28102189781022
488,"feasible",5,50,0.6224,3.2689093305614,2.64830508474576
489,"feasible",5,50,0.7096,3.92428895021973,3.4435261707989
490,"feasible",5,50,0.6936,3.96465255258984,3.26370757180157
491,"feasible",5,50,0.7104,3.88242591445242,3.45303867403315
492,"feasible",5,50,0.7088,3.9175366638225,3.43406593406593
493,"feasible",5,50,0.6,3.19034878320976,2.5
494,"feasible",5,50,0.7256,4.28026193953733,3.64431486880467
495,"feasible",5,50,0.5952,2.98649754496941,2.4703557312253
496,"feasible",5,50,0.6232,3.40122201967392,2.65392781316348
497,"feasible",5,50,0.584,3.11883643362645,2.40384615384615
498,"feasible",5,50,0.7328,4.23479516588279,3.74251497005988
499,"feasible",5,50,0.7496,4.20752144606493,3.99361022364217
500,"feasible",5,50,0.7416,4.26391893858645,3.86996904024768
501,"feasible",5,50,0.6488,3.47871039891814,2.84738041002278
502,"feasible",5,50,0.7224,4.22247853245938,3.60230547550432
503,"feasible",5,50,0.7416,4.32492257575456,3.86996904024768
504,"feasible",5,50,0.6864,3.8303465954801,3.18877551020408
505,"feasible",5,50,0.656,3.43685149429103,2.90697674418605
506,"feasible",5,50,0.7584,4.51245314321286,4.13907284768212
507,"feasible",5,50,0.7616,4.55288809034938,4.19463087248322
508,"feasible",5,50,0.7656,4.45322626908303,4.26621160409556
509,"feasible",5,50,0.6312,3.37559537662924,2.7114967462039
510,"feasible",5,50,0.6904,3.80329748952265,3.22997416020672
511,"feasible",5,50,0.672,3.7244175154022,3.04878048780488
512,"feasible",5,50,0.4968,2.66437095047096,1.9872813990461
513,"feasible",5,50,0.5232,2.85556073700072,2.09731543624161
514,"feasible",5,50,0.6608,3.31112935090043,2.94811320754717
515,"feasible",5,50,0.612,3.3960057533211,2.57731958762887
516,"feasible",5,50,0.6936,3.78451541090181,3.26370757180157
517,"feasible",5,50,0.5536,3.08114203520194,2.24014336917563
518,"feasible",5,50,0.6384,3.45002979444104,2.76548672566372
519,"feasible",5,50,0.7928,4.9094292653996,4.82625482625483
520,"feasible",5,50,0.7848,4.79119926277755,4.64684014869888
521,"feasible",5,50,0.5928,2.98035163277125,2.45579567779961
522,"feasible",5,50,0.748,4.18532203242844,3.96825396825397
523,"feasible",5,50,0.776,4.71044381139621,4.46428571428571
524,"feasible",5,50,0.6712,3.87451045616298,3.04136253041362
525,"feasible",5,50,0.3168,1.99386232499777,1.46370023419204
526,"feasible",5,50,0.7536,4.45723077206528,4.05844155844156
527,"feasible",5,50,0.6944,3.9952826464195,3.27225130890052
528,"feasible",5,50,0.6888,3.9148839562488,3.2133676092545
529,"feasible",5,50,0.684,3.94138561437434,3.16455696202532
530,"feasible",5,50,0.7456,4.32867115914791,3.93081761006289
531,"feasible",5,50,0.3176,2.01483758142133,1.46541617819461
532,"feasible",5,50,0.652,3.52631555251259,2.8735632183908
533,"feasible",5,50,0.76,4.52848879290412,4.16666666666667
534,"feasible",5,50,0.7544,4.24752191731151,4.07166123778502
535,"feasible",5,50,0.5976,3.37409205212978,2.48508946322068
536,"feasible",5,50,0.672,3.61936690278696,3.04878048780488
537,"feasible",5,50,0.7248,4.08834565973418,3.63372093023256
538,"feasible",5,50,0.6696,3.46083408030645,3.02663438256659
539,"feasible",5,50,0.7224,3.97141603083263,3.60230547550432
540,"feasible",5,50,0.7624,4.5805418186942,4.20875420875421
541,"feasible",5,50,0.74,4.17996156121723,3.84615384615385
542,"feasible",5,50,0.5928,3.2928363927435,2.45579567779961
543,"feasible",5,50,0.4224,2.31941817150812,1.73130193905817
544,"feasible",5,50,0.752,4.46259918278861,4.03225806451613
545,"feasible",5,50,0.6624,3.57096649104115,2.96208530805687
546,"feasible",5,50,0.6896,3.77124343359187,3.22164948453608
547,"feasible",5,50,0.652,3.6098677316982,2.8735632183908
548,"feasible",5,50,0.7496,4.40696934795936,3.99361022364217
549,"feasible",5,50,0.716,3.93399707393474,3.52112676056338
550,"feasible",5,50,0.7976,4.96892938559697,4.94071146245059
551,"feasible",5,50,0.624,3.1978294084985,2.65957446808511
552,"feasible",5,50,0.3488,2.15294835703464,1.53562653562654
553,"feasible",5,50,0.6864,3.74498486246644,3.18877551020408
554,"feasible",5,50,0.6856,3.65918825884177,3.18066157760814
555,"feasible",5,50,0.7,3.85326771606819,3.33333333333333
556,"feasible",5,50,0.7328,4.07861614018856,3.74251497005988
557,"feasible",5,50,0.784,4.8135386207375,4.62962962962963
558,"feasible",5,50,0.7008,4.09109684461965,3.34224598930481
559,"feasible",5,50,0.5512,3.04308208604397,2.22816399286988
560,"feasible",5,50,0.7048,3.77685541501498,3.38753387533875
561,"feasible",5,50,0.7464,4.25492980696133,3.94321766561514
562,"feasible",5,50,0.7952,4.93556762194055,4.8828125
563,"feasible",5,50,0.6984,3.94260370030413,3.315649867374
564,"feasible",5,50,0.5352,3.03640295681014,2.15146299483649
565,"feasible",5,50,0.4064,2.38738506479059,1.68463611859838
566,"feasible",5,50,0.6976,3.93471320437838,3.30687830687831
567,"feasible",5,50,0.5168,2.70152507092891,2.06953642384106
568,"feasible",5,50,0.736,4.18688977807307,3.78787878787879
569,"feasible",5,50,0.584,3.0145028145883,2.40384615384615
570,"feasible",5,50,0.688,3.68310946828509,3.2051282051282
571,"feasible",5,50,0.78,4.74510280626355,4.54545454545454
572,"feasible",5,50,0.7208,4.13562499235447,3.58166189111748
573,"feasible",5,50,0.5536,3.09178112556129,2.24014336917563
574,"feasible",5,50,0.7656,4.5176256485779,4.26621160409556
575,"feasible",5,50,0.7632,4.42883334218719,4.22297297297297
576,"feasible",5,50,0.6984,3.94260370030413,3.315649867374
577,"feasible",5,50,0.6696,3.69854024846821,3.02663438256659
578,"feasible",5,50,0.312,1.91915075756764,1.45348837209302
579,"feasible",5,50,0.6176,3.30872836967476,2.61506276150628
580,"feasible",5,50,0.6888,3.67841147619344,3.2133676092545
581,"feasible",5,50,0.7104,3.94799233431221,3.45303867403315
582,"feasible",5,50,0.4944,2.60557566001942,1.97784810126582
583,"feasible",5,50,0.7488,4.31549584369703,3.98089171974522
584,"feasible",5,50,0.3768,2.24863523179704,1.60462130937099
585,"feasible",5,50,0.728,4.09613039490235,3.67647058823529
586,"feasible",5,50,0.5912,2.86963605658508,2.44618395303327
587,"feasible",5,50,0.7584,4.28163430462348,4.13907284768212
588,"feasible",5,50,0.7248,4.26595157691698,3.63372093023256
589,"feasible",5,50,0.5904,3.20754530928636,2.44140625
590,"feasible",5,50,0.7576,4.27504573775689,4.12541254125412
591,"feasible",5,50,0.7464,4.33408891389249,3.94321766561514
592,"feasible",5,50,0.7224,4.01984091451357,3.60230547550432
593,"feasible",5,50,0.6576,3.65091741714776,2.92056074766355
594,"feasible",5,50,0.7696,4.55965060527108,4.34027777777778
595,"feasible",5,50,0.7504,4.3194017136118,4.00641025641026
596,"feasible",5,50,0.6176,3.20345236145464,2.61506276150628
597,"feasible",5,50,0.7,3.85576117340632,3.33333333333333
598,"feasible",5,50,0.7712,4.60909505290538,4.37062937062937
599,"feasible",5,50,0.5504,3.00307578250373,2.22419928825623
600,"feasible",5,50,0.7168,3.96527635384426,3.53107344632768
601,"feasible",5,50,0.7784,4.72019197284971,4.51263537906137
602,"feasible",5,50,0.504,2.75883889020294,2.01612903225806
603,"feasible",5,50,0.7944,4.93272248931015,4.86381322957198
604,"feasible",5,50,0.7296,3.99302436422735,3.69822485207101
605,"feasible",5,50,0.6968,4.02576371961812,3.29815303430079
606,"feasible",5,50,0.7464,4.44912289965832,3.94321766561514
607,"feasible",5,50,0.72,3.93113415463239,3.57142857142857
608,"feasible",5,50,0.7536,4.44778584641496,4.05844155844156
609,"feasible",5,50,0.7288,4.02954239110651,3.68731563421829
610,"feasible",5,50,0.6848,3.78870884975766,3.17258883248731
611,"feasible",5,50,0.6992,3.88741182062161,3.32446808510638
612,"feasible",5,50,0.6,3.19034878320976,2.5
613,"feasible",5,50,0.672,3.7244175154022,3.04878048780488
614,"feasible",5,50,0.5576,3.15900576691888,2.26039783001808
615,"feasible",5,50,0.7616,4.50922246952575,4.19463087248322
616,"feasible",5,50,0.6952,4.01140450038547,3.28083989501312
617,"feasible",5,50,0.7368,4.2817075941466,3.79939209726444
618,"feasible",5,50,0.6416,3.19200770362019,2.79017857142857
619,"feasible",5,50,0.7032,3.85318165544913,3.36927223719677
620,"feasible",5,50,0.7136,3.83120125054739,3.49162011173184
621,"feasible",5,50,0.7024,3.65528644393762,3.36021505376344
622,"feasible",5,50,0.7576,4.37500202347128,4.12541254125412
623,"feasible",5,50,0.6824,3.92026340841558,3.14861460957179
624,"feasible",5,50,0.6152,3.3430175602006,2.5987525987526
625,"feasible",5,50,0.5752,3.20354813445437,2.35404896421846
626,"feasible",5,50,0.6608,3.31112935090043,2.94811320754717
627,"feasible",5,50,0.6584,3.69701211384757,2.92740046838407
628,"feasible",5,50,0.78,4.71053292428859,4.54545454545454
629,"feasible",5,50,0.5104,2.67285831643268,2.04248366013072
630,"feasible",5,50,0.4552,2.55510530253839,1.83553597650514
631,"feasible",5,50,0.7336,4.32382742823216,3.75375375375375
632,"feasible",5,50,0.7496,4.29807949522385,3.99361022364217
633,"feasible",5,50,0.6008,3.2239109720176,2.50501002004008
634,"feasible",5,50,0.6896,3.57720156551848,3.22164948453608
635,"feasible",5,50,0.7208,4.04570799961667,3.58166189111748
636,"feasible",5,50,0.6408,3.32495962807854,2.78396436525612
637,"feasible",5,50,0.724,4.07664139868738,3.6231884057971
638,"feasible",5,50,0.6896,3.63709468418752,3.22164948453608
639,"feasible",5,50,0.696,3.74054434785833,3.28947368421053
640,"feasible",5,50,0.5712,2.91928929796376,2.33208955223881
641,"feasible",5,50,0.7592,4.58402224647367,4.15282392026578
642,"feasible",5,50,0.7664,4.53029442705648,4.28082191780822
643,"feasible",5,50,0.7208,4.00696358964228,3.58166189111748
644,"feasible",5,50,0.5672,2.69606690466618,2.31053604436229
645,"feasible",5,50,0.6664,3.78765413036389,2.99760191846523
646,"feasible",5,50,0.6816,3.61479028706243,3.14070351758794
647,"feasible",5,50,0.6912,3.94134645120279,3.23834196891192
648,"feasible",5,50,0.5096,2.52765017893014,2.03915171288744
649,"feasible",5,50,0.7408,4.24980244474204,3.85802469135802
650,"feasible",5,50,0.6304,3.50969687455949,2.70562770562771
651,"feasible",5,50,0.6768,3.41268952131983,3.09405940594059
652,"feasible",5,50,0.7416,4.27110874217381,3.86996904024768
653,"feasible",5,50,0.728,4.21631692710568,3.6764705882353
654,"feasible",5,50,0.6664,3.78765413036389,2.99760191846523
655,"feasible",5,50,0.6928,3.86416240525654,3.25520833333333
656,"feasible",5,50,0.788,4.84542701110102,4.71698113207547
657,"feasible",5,50,0.7696,4.56354744317986,4.34027777777778
658,"feasible",5,50,0.66,3.45417330275436,2.94117647058824
659,"feasible",5,50,0.7136,4.03140938648923,3.49162011173184
660,"feasible",5,50,0.6336,3.28214172193971,2.7292576419214
661,"feasible",5,50,0.3176,2.01483758142133,1.46541617819461
662,"feasible",5,50,0.728,4.21631692710568,3.6764705882353
663,"feasible",5,50,0.7016,3.92625745255618,3.35120643431635
664,"feasible",5,50,0.312,1.91915075756764,1.45348837209302
665,"feasible",5,50,0.7464,4.38397080919788,3.94321766561514
666,"feasible",5,50,0.7312,4.23685993800799,3.7202380952381
667,"feasible",5,50,0.6824,3.92026340841558,3.14861460957179
668,"feasible",5,50,0.5872,3.1705864476053,2.42248062015504
669,"feasible",5,50,0.5712,2.70786305144802,2.33208955223881
670,"feasible",5,50,0.7304,4.03933786603366,3.70919881305638
671,"feasible",5,50,0.736,4.21707232252382,3.78787878787879
672,"feasible",5,50,0.6504,3.68260889986519,2.8604118993135
673,"feasible",5,50,0.768,4.47625488842023,4.31034482758621
674,"feasible",5,50,0.7576,4.5594560985544,4.12541254125412
675,"feasible",5,50,0.7096,3.80659658395307,3.4435261707989
676,"feasible",5,50,0.6536,3.29960239537338,2.88683602771363
677,"feasible",5,50,0.7576,4.4447816898258,4.12541254125412
678,"feasible",5,50,0.704,4.04662801358136,3.37837837837838
679,"feasible",5,50,0.4352,2.53778077684914,1.77053824362606
680,"feasible",5,50,0.6488,3.66912215920772,2.84738041002278
681,"feasible",5,50,0.696,3.77587928156076,3.28947368421053
682,"feasible",5,50,0.6984,3.96449729021158,3.31564986737401
683,"feasible",5,50,0.6424,3.27535024932734,2.79642058165548
684,"feasible",5,50,0.7032,3.65986139194044,3.36927223719677
685,"feasible",5,50,0.7208,4.20253921129805,3.58166189111748
686,"feasible",5,50,0.7936,4.91672984890295,4.84496124031008
687,"feasible",5,50,0.7216,4.04123779774856,3.59195402298851
688,"feasible",5,50,0.5888,3.00039461200123,2.43190661478599
689,"feasible",5,50,0.7656,4.518704642305,4.26621160409556
690,"feasible",5,50,0.5216,2.80669407430449,2.09030100334448
691,"feasible",5,50,0.744,4.38358556649157,3.90625
692,"feasible",5,50,0.5928,3.1462720078795,2.45579567779961
693,"feasible",5,50,0.72,3.89045075519496,3.57142857142857
694,"feasible",5,50,0.6856,3.97056492262891,3.18066157760814
695,"feasible",5,50,0.7432,4.25213542006894,3.89408099688474
696,"feasible",5,50,0.7392,4.19675740662284,3.83435582822086
697,"feasible",5,50,0.6528,3.44622855352427,2.88018433179723
698,"feasible",5,50,0.3152,1.9703756941637,1.46028037383178
699,"feasible",5,50,0.7112,3.8703046848268,3.46260387811634
700,"feasible",5,50,0.6408,3.32495962807854,2.78396436525612
701,"feasible",5,50,0.6952,4.01140450038547,3.28083989501312
702,"feasible",5,50,0.6152,3.3430175602006,2.5987525987526
703,"feasible",5,50,0.568,2.86604703074905,2.31481481481482
704,"feasible",5,50,0.5232,2.47938870395329,2.09731543624161
705,"feasible",5,50,0.7528,4.41111696051681,4.0453074433657
706,"feasible",5,50,0.7648,4.51117101401877,4.25170068027211
707,"feasible",5,50,0.5616,2.83906267092573,2.28102189781022
708,"feasible",5,50,0.6248,3.14610791613113,2.66524520255864
709,"feasible",5,50,0.5664,2.81700091812102,2.30627306273063
710,"feasible",5,50,0.7904,4.87062682360731,4.77099236641221
711,"feasible",5,50,0.7296,4.20572365272576,3.69822485207101
712,"feasible",5,50,0.5888,2.83471387368691,2.43190661478599
713,"feasible",5,50,0.6904,3.80163860530985,3.22997416020672
714,"feasible",5,50,0.6584,3.59651057777669,2.92740046838407
715,"feasible",5,50,0.5624,3.0060496924121,2.28519195612431
716,"feasible",5,50,0.688,3.78962461173073,3.2051282051282
717,"feasible",5,50,0.7592,4.52251274880425,4.15282392026578
718,"feasible",5,50,0.6728,3.5497424925437,3.05623471882641
719,"feasible",5,50,0.7584,4.28163430462348,4.13907284768212
720,"feasible",5,50,0.2216,1.69296994949009,1.2846865364851
721,"feasible",5,50,0.6096,3.06763720321095,2.56147540983607
722,"feasible",5,50,0.6656,3.54629785498942,2.99043062200957
723,"feasible",5,50,0.668,3.43633930769953,3.01204819277108
724,"feasible",5,50,0.7,3.93990498992695,3.33333333333333
725,"feasible",5,50,0.7128,4.01117283002887,3.48189415041783
726,"feasible",5,50,0.7832,4.79734359815938,4.61254612546125
727,"feasible",5,50,0.7944,4.92906934356708,4.86381322957198
728,"feasible",5,50,0.5096,2.86790222395506,2.03915171288744
729,"feasible",5,50,0.6664,3.67857953695122,2.99760191846523
730,"feasible",5,50,0.7136,3.90029800007717,3.49162011173184
731,"feasible",5,50,0.7448,4.3725374303679,3.91849529780564
732,"feasible",5,50,0.7752,4.73555108134767,4.44839857651245
733,"feasible",5,50,0.4848,2.51090727344006,1.94099378881988
734,"feasible",5,50,0.724,4.10824222207475,3.6231884057971
735,"feasible",5,50,0.6456,3.45327704139498,2.8216704288939
736,"feasible",5,50,0.5904,3.20754530928636,2.44140625
737,"feasible",5,50,0.7432,4.40067406568087,3.89408099688473
738,"feasible",5,50,0.708,3.98686816263245,3.42465753424658
739,"feasible",5,50,0.5992,3.07613578766725,2.49500998003992
740,"feasible",5,50,0.7752,4.61557530617534,4.44839857651246
741,"feasible",5,50,0.7344,4.1223498711066,3.76506024096386
742,"feasible",5,50,0.6664,3.60222269118591,2.99760191846523
743,"feasible",5,50,0.4824,2.68172737096229,1.93199381761978
744,"feasible",5,50,0.6496,3.41735159957055,2.85388127853881
745,"feasible",5,50,0.7392,4.20383396269532,3.83435582822086
746,"feasible",5,50,0.6024,3.2392071044353,2.51509054325956
